timestamp,second,loop_id,loop_tag,unit_name,loop_group,control_type,scenario,pv,sp,op,mode,p,i,d,engineering_unit,quality,event_marker
2026-06-16T08:06:27+08:00,387,loop_14,PIC-1192,气化装置 B,后段,pressure,data_quality_issue,5.262,5.421,50.846,AUTO,1.09,192,0,MPa,GOOD,
2026-06-16T08:06:27+08:00,387,loop_15,AIC-1199,气化装置 B,前段,composition,disturbance,27.51,27.417,47.984,AUTO,2.09,230,0,%,GOOD,
2026-06-16T08:06:27+08:00,387,loop_16,FIC-1206,气化装置 B,后段,flow,tuning_candidate,43.549,43.042,52.106,AUTO,1.21,57,18,%,GOOD,
2026-06-16T08:06:27+08:00,387,loop_17,LIC-1213,气化装置 B,前段,level,normal,40.528,41.113,51.896,AUTO,1.6,103,0,%,GOOD,
2026-06-16T08:06:27+08:00,387,loop_18,TIC-1220,气化装置 B,后段,temperature,normal,294.919,286.81,21.099,AUTO,1.52,74,0,degC,GOOD,
2026-06-16T08:06:27+08:00,387,loop_19,PIC-1227,气化装置 B,前段,pressure,oscillation,2.804,2.705,52.882,AUTO,2.73,231,0,MPa,GOOD,
2026-06-16T08:06:27+08:00,387,loop_20,AIC-1234,气化装置 B,后段,composition,valve_stiction,34.56,34.987,53.893,AUTO,1.87,88,0,%,GOOD,
2026-06-16T08:06:27+08:00,387,loop_21,FIC-1241,气化装置 B,前段,flow,manual_mode,48.001,47.973,48.299,AUTO,2.08,116,2,%,GOOD,
2026-06-16T08:06:27+08:00,387,loop_22,LIC-1248,气化装置 B,后段,level,data_quality_issue,50.726,50.087,25.974,AUTO,2.58,67,0,%,GOOD,
2026-06-16T08:06:27+08:00,387,loop_23,TIC-1255,气化装置 B,前段,temperature,disturbance,288.763,283.343,32.603,AUTO,2.54,168,0,degC,GOOD,
2026-06-16T08:06:27+08:00,387,loop_24,PIC-1262,气化装置 B,后段,pressure,tuning_candidate,3.258,3.233,50.283,AUTO,0.96,250,0,MPa,GOOD,
2026-06-16T08:06:28+08:00,388,loop_01,FIC-1101,气化装置 A,前段,flow,normal,54.241,54.34,51.627,AUTO,1.67,95,0.8,%,GOOD,
2026-06-16T08:06:28+08:00,388,loop_02,LIC-1108,气化装置 A,后段,level,normal,51.585,50.882,51.513,AUTO,1.07,259,0,%,GOOD,
2026-06-16T08:06:28+08:00,388,loop_03,TIC-1115,气化装置 A,前段,temperature,oscillation,208.541,210.161,63.868,AUTO,2.65,84,0,degC,GOOD,
2026-06-16T08:06:28+08:00,388,loop_04,PIC-1122,气化装置 A,后段,pressure,valve_stiction,3.294,3.254,48.77,AUTO,1.16,234,0,MPa,GOOD,
2026-06-16T08:06:28+08:00,388,loop_05,AIC-1129,气化装置 A,前段,composition,manual_mode,68.105,67.303,51.937,AUTO,1.73,147,0,%,GOOD,
2026-06-16T08:06:28+08:00,388,loop_06,FIC-1136,气化装置 A,后段,flow,data_quality_issue,63.312,62.891,51.154,AUTO,2.01,98,2.9,%,GOOD,
2026-06-16T08:06:28+08:00,388,loop_07,LIC-1143,气化装置 A,前段,level,disturbance,42.199,41.281,49.95,AUTO,1.25,207,0,%,GOOD,
2026-06-16T08:06:28+08:00,388,loop_08,TIC-1150,气化装置 A,后段,temperature,tuning_candidate,231.219,226.756,35.611,AUTO,1.96,138,0,degC,GOOD,
2026-06-16T08:06:28+08:00,388,loop_09,PIC-1157,气化装置 A,前段,pressure,normal,4.763,4.807,49.833,AUTO,2.24,119,0,MPa,GOOD,
2026-06-16T08:06:28+08:00,388,loop_10,AIC-1164,气化装置 A,后段,composition,normal,37.66,37.032,52.092,AUTO,2.01,213,0,%,GOOD,
2026-06-16T08:06:28+08:00,388,loop_11,FIC-1171,气化装置 A,前段,flow,oscillation,54.344,54.839,50.289,AUTO,2,154,13.2,%,GOOD,
2026-06-16T08:06:28+08:00,388,loop_12,LIC-1178,气化装置 A,后段,level,valve_stiction,48.095,48.133,53.804,AUTO,1.82,196,0,%,GOOD,
2026-06-16T08:06:28+08:00,388,loop_13,TIC-1185,气化装置 B,前段,temperature,manual_mode,254.218,251.754,43.806,AUTO,2.62,100,0,degC,GOOD,
2026-06-16T08:06:28+08:00,388,loop_14,PIC-1192,气化装置 B,后段,pressure,data_quality_issue,5.266,5.421,50.532,AUTO,1.09,192,0,MPa,GOOD,
2026-06-16T08:06:28+08:00,388,loop_15,AIC-1199,气化装置 B,前段,composition,disturbance,27.589,27.417,47.87,AUTO,2.09,230,0,%,GOOD,
2026-06-16T08:06:28+08:00,388,loop_16,FIC-1206,气化装置 B,后段,flow,tuning_candidate,43.454,43.042,52.336,AUTO,1.21,57,18,%,GOOD,
2026-06-16T08:06:28+08:00,388,loop_17,LIC-1213,气化装置 B,前段,level,normal,40.452,41.113,51.796,AUTO,1.6,103,0,%,GOOD,
2026-06-16T08:06:28+08:00,388,loop_18,TIC-1220,气化装置 B,后段,temperature,normal,294.458,286.81,21.086,AUTO,1.52,74,0,degC,GOOD,
2026-06-16T08:06:28+08:00,388,loop_19,PIC-1227,气化装置 B,前段,pressure,oscillation,2.815,2.705,52.564,AUTO,2.73,231,0,MPa,GOOD,
2026-06-16T08:06:28+08:00,388,loop_20,AIC-1234,气化装置 B,后段,composition,valve_stiction,34.718,34.987,54.048,AUTO,1.87,88,0,%,GOOD,
2026-06-16T08:06:28+08:00,388,loop_21,FIC-1241,气化装置 B,前段,flow,manual_mode,48.004,47.973,48.509,AUTO,2.08,116,2,%,GOOD,
2026-06-16T08:06:28+08:00,388,loop_22,LIC-1248,气化装置 B,后段,level,data_quality_issue,50.567,50.087,25.733,AUTO,2.58,67,0,%,GOOD,
2026-06-16T08:06:28+08:00,388,loop_23,TIC-1255,气化装置 B,前段,temperature,disturbance,289.104,283.343,32.653,AUTO,2.54,168,0,degC,GOOD,
2026-06-16T08:06:28+08:00,388,loop_24,PIC-1262,气化装置 B,后段,pressure,tuning_candidate,3.268,3.233,50.04,AUTO,0.96,250,0,MPa,GOOD,
2026-06-16T08:06:29+08:00,389,loop_01,FIC-1101,气化装置 A,前段,flow,normal,54.338,54.34,51.663,AUTO,1.67,95,0.8,%,GOOD,
2026-06-16T08:06:29+08:00,389,loop_02,LIC-1108,气化装置 A,后段,level,normal,51.595,50.882,51.372,AUTO,1.07,259,0,%,GOOD,
2026-06-16T08:06:29+08:00,389,loop_03,TIC-1115,气化装置 A,前段,temperature,oscillation,208.337,210.161,64.11,AUTO,2.65,84,0,degC,GOOD,
2026-06-16T08:06:29+08:00,389,loop_04,PIC-1122,气化装置 A,后段,pressure,valve_stiction,3.288,3.254,48.706,AUTO,1.16,234,0,MPa,GOOD,
2026-06-16T08:06:29+08:00,389,loop_05,AIC-1129,气化装置 A,前段,composition,manual_mode,68.068,67.303,51.641,AUTO,1.73,147,0,%,GOOD,
2026-06-16T08:06:29+08:00,389,loop_06,FIC-1136,气化装置 A,后段,flow,data_quality_issue,62.781,62.891,51.489,AUTO,2.01,98,2.9,%,GOOD,
2026-06-16T08:06:29+08:00,389,loop_07,LIC-1143,气化装置 A,前段,level,disturbance,42.108,41.281,49.916,AUTO,1.25,207,0,%,GOOD,
2026-06-16T08:06:29+08:00,389,loop_08,TIC-1150,气化装置 A,后段,temperature,tuning_candidate,231.668,226.756,35.893,AUTO,1.96,138,0,degC,GOOD,
2026-06-16T08:06:29+08:00,389,loop_09,PIC-1157,气化装置 A,前段,pressure,normal,4.767,4.807,50.222,AUTO,2.24,119,0,MPa,GOOD,
2026-06-16T08:06:29+08:00,389,loop_10,AIC-1164,气化装置 A,后段,composition,normal,37.83,37.032,52.193,AUTO,2.01,213,0,%,GOOD,
2026-06-16T08:06:29+08:00,389,loop_11,FIC-1171,气化装置 A,前段,flow,oscillation,54.123,54.839,49.836,AUTO,2,154,13.2,%,GOOD,
2026-06-16T08:06:29+08:00,389,loop_12,LIC-1178,气化装置 A,后段,level,valve_stiction,48.139,48.133,53.947,AUTO,1.82,196,0,%,GOOD,
2026-06-16T08:06:29+08:00,389,loop_13,TIC-1185,气化装置 B,前段,temperature,manual_mode,253.967,251.754,43.635,AUTO,2.62,100,0,degC,GOOD,
2026-06-16T08:06:29+08:00,389,loop_14,PIC-1192,气化装置 B,后段,pressure,data_quality_issue,5.259,5.421,50.768,AUTO,1.09,192,0,MPa,GOOD,
2026-06-16T08:06:29+08:00,389,loop_15,AIC-1199,气化装置 B,前段,composition,disturbance,27.693,27.417,47.959,AUTO,2.09,230,0,%,GOOD,
2026-06-16T08:06:29+08:00,389,loop_16,FIC-1206,气化装置 B,后段,flow,tuning_candidate,43.562,43.042,51.946,AUTO,1.21,57,18,%,GOOD,
2026-06-16T08:06:29+08:00,389,loop_17,LIC-1213,气化装置 B,前段,level,normal,40.424,41.113,51.858,AUTO,1.6,103,0,%,GOOD,
2026-06-16T08:06:29+08:00,389,loop_18,TIC-1220,气化装置 B,后段,temperature,normal,294.87,286.81,20.773,AUTO,1.52,74,0,degC,GOOD,
2026-06-16T08:06:29+08:00,389,loop_19,PIC-1227,气化装置 B,前段,pressure,oscillation,2.813,2.705,52.408,AUTO,2.73,231,0,MPa,GOOD,
2026-06-16T08:06:29+08:00,389,loop_20,AIC-1234,气化装置 B,后段,composition,valve_stiction,34.782,34.987,53.842,AUTO,1.87,88,0,%,GOOD,
2026-06-16T08:06:29+08:00,389,loop_21,FIC-1241,气化装置 B,前段,flow,manual_mode,48.105,47.973,48.367,AUTO,2.08,116,2,%,GOOD,
2026-06-16T08:06:29+08:00,389,loop_22,LIC-1248,气化装置 B,后段,level,data_quality_issue,50.725,50.087,26.202,AUTO,2.58,67,0,%,GOOD,
2026-06-16T08:06:29+08:00,389,loop_23,TIC-1255,气化装置 B,前段,temperature,disturbance,289.448,283.343,32.185,AUTO,2.54,168,0,degC,GOOD,
2026-06-16T08:06:29+08:00,389,loop_24,PIC-1262,气化装置 B,后段,pressure,tuning_candidate,3.256,3.233,49.764,AUTO,0.96,250,0,MPa,GOOD,
2026-06-16T08:06:30+08:00,390,loop_01,FIC-1101,气化装置 A,前段,flow,normal,54.502,54.34,51.644,AUTO,1.67,95,0.8,%,GOOD,
2026-06-16T08:06:30+08:00,390,loop_02,LIC-1108,气化装置 A,后段,level,normal,51.52,50.882,51.524,AUTO,1.07,259,0,%,GOOD,
2026-06-16T08:06:30+08:00,390,loop_03,TIC-1115,气化装置 A,前段,temperature,oscillation,208.196,210.161,64.198,AUTO,2.65,84,0,degC,GOOD,
2026-06-16T08:06:30+08:00,390,loop_04,PIC-1122,气化装置 A,后段,pressure,valve_stiction,3.28,3.254,48.626,AUTO,1.16,234,0,MPa,GOOD,
2026-06-16T08:06:30+08:00,390,loop_05,AIC-1129,气化装置 A,前段,composition,manual_mode,67.918,67.303,51.817,AUTO,1.73,147,0,%,GOOD,
2026-06-16T08:06:30+08:00,390,loop_06,FIC-1136,气化装置 A,后段,flow,data_quality_issue,62.503,62.891,51.55,AUTO,2.01,98,2.9,%,GOOD,
2026-06-16T08:06:30+08:00,390,loop_07,LIC-1143,气化装置 A,前段,level,disturbance,41.96,41.281,50.263,AUTO,1.25,207,0,%,GOOD,
2026-06-16T08:06:30+08:00,390,loop_08,TIC-1150,气化装置 A,后段,temperature,tuning_candidate,231.999,226.756,35.964,AUTO,1.96,138,0,degC,GOOD,
2026-06-16T08:06:30+08:00,390,loop_09,PIC-1157,气化装置 A,前段,pressure,normal,4.773,4.807,50.359,AUTO,2.24,119,0,MPa,GOOD,
2026-06-16T08:06:30+08:00,390,loop_10,AIC-1164,气化装置 A,后段,composition,normal,37.747,37.032,52.302,AUTO,2.01,213,0,%,GOOD,
2026-06-16T08:06:30+08:00,390,loop_11,FIC-1171,气化装置 A,前段,flow,oscillation,53.974,54.839,49.827,AUTO,2,154,13.2,%,GOOD,
2026-06-16T08:06:30+08:00,390,loop_12,LIC-1178,气化装置 A,后段,level,valve_stiction,48.026,48.133,54.237,AUTO,1.82,196,0,%,GOOD,
2026-06-16T08:06:30+08:00,390,loop_13,TIC-1185,气化装置 B,前段,temperature,manual_mode,254.211,251.754,43.67,AUTO,2.62,100,0,degC,GOOD,
2026-06-16T08:06:30+08:00,390,loop_14,PIC-1192,气化装置 B,后段,pressure,data_quality_issue,5.248,5.421,50.683,AUTO,1.09,192,0,MPa,GOOD,
2026-06-16T08:06:30+08:00,390,loop_15,AIC-1199,气化装置 B,前段,composition,disturbance,27.769,27.417,47.726,AUTO,2.09,230,0,%,GOOD,
2026-06-16T08:06:30+08:00,390,loop_16,FIC-1206,气化装置 B,后段,flow,tuning_candidate,43.364,43.042,51.647,AUTO,1.21,57,18,%,GOOD,
2026-06-16T08:06:30+08:00,390,loop_17,LIC-1213,气化装置 B,前段,level,normal,40.562,41.113,51.778,AUTO,1.6,103,0,%,GOOD,
2026-06-16T08:06:30+08:00,390,loop_18,TIC-1220,气化装置 B,后段,temperature,normal,294.824,286.81,20.781,AUTO,1.52,74,0,degC,GOOD,
2026-06-16T08:06:30+08:00,390,loop_19,PIC-1227,气化装置 B,前段,pressure,oscillation,2.798,2.705,52.265,AUTO,2.73,231,0,MPa,GOOD,
2026-06-16T08:06:30+08:00,390,loop_20,AIC-1234,气化装置 B,后段,composition,valve_stiction,34.704,34.987,54.164,AUTO,1.87,88,0,%,GOOD,
2026-06-16T08:06:30+08:00,390,loop_21,FIC-1241,气化装置 B,前段,flow,manual_mode,48.264,47.973,48.092,AUTO,2.08,116,2,%,GOOD,
2026-06-16T08:06:30+08:00,390,loop_22,LIC-1248,气化装置 B,后段,level,data_quality_issue,51.195,50.087,26.557,AUTO,2.58,67,0,%,GOOD,
2026-06-16T08:06:30+08:00,390,loop_23,TIC-1255,气化装置 B,前段,temperature,disturbance,289.09,283.343,32.262,AUTO,2.54,168,0,degC,GOOD,
2026-06-16T08:06:30+08:00,390,loop_24,PIC-1262,气化装置 B,后段,pressure,tuning_candidate,3.261,3.233,49.965,AUTO,0.96,250,0,MPa,GOOD,
2026-06-16T08:06:31+08:00,391,loop_01,FIC-1101,气化装置 A,前段,flow,normal,54.537,54.34,51.595,AUTO,1.67,95,0.8,%,GOOD,
2026-06-16T08:06:31+08:00,391,loop_02,LIC-1108,气化装置 A,后段,level,normal,51.365,50.882,51.398,AUTO,1.07,259,0,%,GOOD,
2026-06-16T08:06:31+08:00,391,loop_03,TIC-1115,气化装置 A,前段,temperature,oscillation,207.713,210.161,64.449,AUTO,2.65,84,0,degC,GOOD,
2026-06-16T08:06:31+08:00,391,loop_04,PIC-1122,气化装置 A,后段,pressure,valve_stiction,3.28,3.254,48.634,AUTO,1.16,234,0,MPa,GOOD,
2026-06-16T08:06:31+08:00,391,loop_05,AIC-1129,气化装置 A,前段,composition,manual_mode,68.062,67.303,51.592,AUTO,1.73,147,0,%,GOOD,
2026-06-16T08:06:31+08:00,391,loop_06,FIC-1136,气化装置 A,后段,flow,data_quality_issue,62.359,62.891,51.355,AUTO,2.01,98,2.9,%,GOOD,
2026-06-16T08:06:31+08:00,391,loop_07,LIC-1143,气化装置 A,前段,level,disturbance,42.07,41.281,50.524,AUTO,1.25,207,0,%,GOOD,
2026-06-16T08:06:31+08:00,391,loop_08,TIC-1150,气化装置 A,后段,temperature,tuning_candidate,232.336,226.756,35.616,AUTO,1.96,138,0,degC,GOOD,
2026-06-16T08:06:31+08:00,391,loop_09,PIC-1157,气化装置 A,前段,pressure,normal,4.774,4.807,50.098,AUTO,2.24,119,0,MPa,GOOD,
2026-06-16T08:06:31+08:00,391,loop_10,AIC-1164,气化装置 A,后段,composition,normal,37.824,37.032,52.586,AUTO,2.01,213,0,%,GOOD,
2026-06-16T08:06:31+08:00,391,loop_11,FIC-1171,气化装置 A,前段,flow,oscillation,54.059,54.839,49.536,AUTO,2,154,13.2,%,GOOD,
2026-06-16T08:06:31+08:00,391,loop_12,LIC-1178,气化装置 A,后段,level,valve_stiction,47.878,48.133,54.37,AUTO,1.82,196,0,%,GOOD,
2026-06-16T08:06:31+08:00,391,loop_13,TIC-1185,气化装置 B,前段,temperature,manual_mode,253.838,251.754,43.276,AUTO,2.62,100,0,degC,GOOD,
2026-06-16T08:06:31+08:00,391,loop_14,PIC-1192,气化装置 B,后段,pressure,data_quality_issue,5.268,5.421,50.772,AUTO,1.09,192,0,MPa,GOOD,
2026-06-16T08:06:31+08:00,391,loop_15,AIC-1199,气化装置 B,前段,composition,disturbance,27.685,27.417,47.549,AUTO,2.09,230,0,%,GOOD,
2026-06-16T08:06:31+08:00,391,loop_16,FIC-1206,气化装置 B,后段,flow,tuning_candidate,43.198,43.042,51.82,AUTO,1.21,57,18,%,GOOD,
2026-06-16T08:06:31+08:00,391,loop_17,LIC-1213,气化装置 B,前段,level,normal,40.543,41.113,51.584,AUTO,1.6,103,0,%,GOOD,
2026-06-16T08:06:31+08:00,391,loop_18,TIC-1220,气化装置 B,后段,temperature,normal,294.978,286.81,20.195,AUTO,1.52,74,0,degC,GOOD,
2026-06-16T08:06:31+08:00,391,loop_19,PIC-1227,气化装置 B,前段,pressure,oscillation,2.782,2.705,52.1,AUTO,2.73,231,0,MPa,GOOD,
2026-06-16T08:06:31+08:00,391,loop_20,AIC-1234,气化装置 B,后段,composition,valve_stiction,34.66,34.987,53.853,AUTO,1.87,88,0,%,GOOD,
2026-06-16T08:06:31+08:00,391,loop_21,FIC-1241,气化装置 B,前段,flow,manual_mode,48.167,47.973,48.376,AUTO,2.08,116,2,%,GOOD,
2026-06-16T08:06:31+08:00,391,loop_22,LIC-1248,气化装置 B,后段,level,data_quality_issue,51.029,50.087,26.544,AUTO,2.58,67,0,%,GOOD,
2026-06-16T08:06:31+08:00,391,loop_23,TIC-1255,气化装置 B,前段,temperature,disturbance,288.678,283.343,32.263,AUTO,2.54,168,0,degC,GOOD,
2026-06-16T08:06:31+08:00,391,loop_24,PIC-1262,气化装置 B,后段,pressure,tuning_candidate,3.248,3.233,49.992,AUTO,0.96,250,0,MPa,GOOD,
2026-06-16T08:06:32+08:00,392,loop_01,FIC-1101,气化装置 A,前段,flow,normal,54.691,54.34,51.703,AUTO,1.67,95,0.8,%,GOOD,
2026-06-16T08:06:32+08:00,392,loop_02,LIC-1108,气化装置 A,后段,level,normal,51.524,50.882,51.384,AUTO,1.07,259,0,%,GOOD,
2026-06-16T08:06:32+08:00,392,loop_03,TIC-1115,气化装置 A,前段,temperature,oscillation,207.557,210.161,64.525,AUTO,2.65,84,0,degC,GOOD,
2026-06-16T08:06:32+08:00,392,loop_04,PIC-1122,气化装置 A,后段,pressure,valve_stiction,3.269,3.254,48.932,AUTO,1.16,234,0,MPa,GOOD,
2026-06-16T08:06:32+08:00,392,loop_05,AIC-1129,气化装置 A,前段,composition,manual_mode,67.897,67.303,51.838,AUTO,1.73,147,0,%,GOOD,
2026-06-16T08:06:32+08:00,392,loop_06,FIC-1136,气化装置 A,后段,flow,data_quality_issue,62.856,62.891,51.62,AUTO,2.01,98,2.9,%,GOOD,
2026-06-16T08:06:32+08:00,392,loop_07,LIC-1143,气化装置 A,前段,level,disturbance,42.059,41.281,50.189,AUTO,1.25,207,0,%,GOOD,
2026-06-16T08:06:32+08:00,392,loop_08,TIC-1150,气化装置 A,后段,temperature,tuning_candidate,232.533,226.756,35.152,AUTO,1.96,138,0,degC,GOOD,
2026-06-16T08:06:32+08:00,392,loop_09,PIC-1157,气化装置 A,前段,pressure,normal,4.777,4.807,49.932,AUTO,2.24,119,0,MPa,GOOD,
2026-06-16T08:06:32+08:00,392,loop_10,AIC-1164,气化装置 A,后段,composition,normal,37.709,37.032,52.635,AUTO,2.01,213,0,%,GOOD,
2026-06-16T08:06:32+08:00,392,loop_11,FIC-1171,气化装置 A,前段,flow,oscillation,54.063,54.839,49.553,AUTO,2,154,13.2,%,GOOD,
2026-06-16T08:06:32+08:00,392,loop_12,LIC-1178,气化装置 A,后段,level,valve_stiction,47.854,48.133,54.498,AUTO,1.82,196,0,%,GOOD,
2026-06-16T08:06:32+08:00,392,loop_13,TIC-1185,气化装置 B,前段,temperature,manual_mode,253.974,251.754,42.879,AUTO,2.62,100,0,degC,GOOD,
2026-06-16T08:06:32+08:00,392,loop_14,PIC-1192,气化装置 B,后段,pressure,data_quality_issue,5.242,5.421,50.574,AUTO,1.09,192,0,MPa,GOOD,
2026-06-16T08:06:32+08:00,392,loop_15,AIC-1199,气化装置 B,前段,composition,disturbance,27.677,27.417,47.898,AUTO,2.09,230,0,%,GOOD,
2026-06-16T08:06:32+08:00,392,loop_16,FIC-1206,气化装置 B,后段,flow,tuning_candidate,43.249,43.042,51.674,AUTO,1.21,57,18,%,GOOD,
2026-06-16T08:06:32+08:00,392,loop_17,LIC-1213,气化装置 B,前段,level,normal,40.421,41.113,51.695,AUTO,1.6,103,0,%,GOOD,
2026-06-16T08:06:32+08:00,392,loop_18,TIC-1220,气化装置 B,后段,temperature,normal,295.332,286.81,20.06,AUTO,1.52,74,0,degC,GOOD,
2026-06-16T08:06:32+08:00,392,loop_19,PIC-1227,气化装置 B,前段,pressure,oscillation,2.773,2.705,51.549,AUTO,2.73,231,0,MPa,GOOD,
2026-06-16T08:06:32+08:00,392,loop_20,AIC-1234,气化装置 B,后段,composition,valve_stiction,34.785,34.987,53.566,AUTO,1.87,88,0,%,GOOD,
2026-06-16T08:06:32+08:00,392,loop_21,FIC-1241,气化装置 B,前段,flow,manual_mode,48.121,47.973,48.245,AUTO,2.08,116,2,%,GOOD,
2026-06-16T08:06:32+08:00,392,loop_22,LIC-1248,气化装置 B,后段,level,data_quality_issue,50.772,50.087,26.762,AUTO,2.58,67,0,%,GOOD,
2026-06-16T08:06:32+08:00,392,loop_23,TIC-1255,气化装置 B,前段,temperature,disturbance,289.012,283.343,32.472,AUTO,2.54,168,0,degC,GOOD,
2026-06-16T08:06:32+08:00,392,loop_24,PIC-1262,气化装置 B,后段,pressure,tuning_candidate,3.25,3.233,49.694,AUTO,0.96,250,0,MPa,GOOD,
2026-06-16T08:06:33+08:00,393,loop_01,FIC-1101,气化装置 A,前段,flow,normal,54.699,54.34,51.444,AUTO,1.67,95,0.8,%,GOOD,
2026-06-16T08:06:33+08:00,393,loop_02,LIC-1108,气化装置 A,后段,level,normal,51.489,50.882,51.547,AUTO,1.07,259,0,%,GOOD,
2026-06-16T08:06:33+08:00,393,loop_03,TIC-1115,气化装置 A,前段,temperature,oscillation,207.55,210.161,64.828,AUTO,2.65,84,0,degC,GOOD,
2026-06-16T08:06:33+08:00,393,loop_04,PIC-1122,气化装置 A,后段,pressure,valve_stiction,3.266,3.254,49.005,AUTO,1.16,234,0,MPa,GOOD,
2026-06-16T08:06:33+08:00,393,loop_05,AIC-1129,气化装置 A,前段,composition,manual_mode,67.835,67.303,52.143,AUTO,1.73,147,0,%,GOOD,
2026-06-16T08:06:33+08:00,393,loop_06,FIC-1136,气化装置 A,后段,flow,data_quality_issue,63.241,62.891,51.859,AUTO,2.01,98,2.9,%,GOOD,
2026-06-16T08:06:33+08:00,393,loop_07,LIC-1143,气化装置 A,前段,level,disturbance,42.085,41.281,49.901,AUTO,1.25,207,0,%,GOOD,
2026-06-16T08:06:33+08:00,393,loop_08,TIC-1150,气化装置 A,后段,temperature,tuning_candidate,232.032,226.756,35.002,AUTO,1.96,138,0,degC,GOOD,
2026-06-16T08:06:33+08:00,393,loop_09,PIC-1157,气化装置 A,前段,pressure,normal,4.784,4.807,49.988,AUTO,2.24,119,0,MPa,GOOD,
2026-06-16T08:06:33+08:00,393,loop_10,AIC-1164,气化装置 A,后段,composition,normal,37.539,37.032,52.832,AUTO,2.01,213,0,%,GOOD,
2026-06-16T08:06:33+08:00,393,loop_11,FIC-1171,气化装置 A,前段,flow,oscillation,53.928,54.839,49.61,AUTO,2,154,13.2,%,GOOD,
2026-06-16T08:06:33+08:00,393,loop_12,LIC-1178,气化装置 A,后段,level,valve_stiction,47.935,48.133,54.628,AUTO,1.82,196,0,%,GOOD,
2026-06-16T08:06:33+08:00,393,loop_13,TIC-1185,气化装置 B,前段,temperature,manual_mode,254.12,251.754,42.387,AUTO,2.62,100,0,degC,GOOD,
2026-06-16T08:06:33+08:00,393,loop_14,PIC-1192,气化装置 B,后段,pressure,data_quality_issue,5.271,5.421,50.788,AUTO,1.09,192,0,MPa,GOOD,
2026-06-16T08:06:33+08:00,393,loop_15,AIC-1199,气化装置 B,前段,composition,disturbance,27.613,27.417,48.16,AUTO,2.09,230,0,%,GOOD,
2026-06-16T08:06:33+08:00,393,loop_16,FIC-1206,气化装置 B,后段,flow,tuning_candidate,43.084,43.042,51.37,AUTO,1.21,57,18,%,GOOD,
2026-06-16T08:06:33+08:00,393,loop_17,LIC-1213,气化装置 B,前段,level,normal,40.249,41.113,51.775,AUTO,1.6,103,0,%,GOOD,
2026-06-16T08:06:33+08:00,393,loop_18,TIC-1220,气化装置 B,后段,temperature,normal,294.789,286.81,19.726,AUTO,1.52,74,0,degC,GOOD,
2026-06-16T08:06:33+08:00,393,loop_19,PIC-1227,气化装置 B,前段,pressure,oscillation,2.758,2.705,51.235,AUTO,2.73,231,0,MPa,GOOD,
2026-06-16T08:06:33+08:00,393,loop_20,AIC-1234,气化装置 B,后段,composition,valve_stiction,34.614,34.987,53.295,AUTO,1.87,88,0,%,GOOD,
2026-06-16T08:06:33+08:00,393,loop_21,FIC-1241,气化装置 B,前段,flow,manual_mode,48.066,47.973,48.245,AUTO,2.08,116,2,%,GOOD,
2026-06-16T08:06:33+08:00,393,loop_22,LIC-1248,气化装置 B,后段,level,data_quality_issue,51.026,50.087,26.969,AUTO,2.58,67,0,%,GOOD,
2026-06-16T08:06:33+08:00,393,loop_23,TIC-1255,气化装置 B,前段,temperature,disturbance,288.533,283.343,32.001,AUTO,2.54,168,0,degC,GOOD,
2026-06-16T08:06:33+08:00,393,loop_24,PIC-1262,气化装置 B,后段,pressure,tuning_candidate,3.249,3.233,49.443,AUTO,0.96,250,0,MPa,GOOD,
2026-06-16T08:06:34+08:00,394,loop_01,FIC-1101,气化装置 A,前段,flow,normal,54.899,54.34,51.356,AUTO,1.67,95,0.8,%,GOOD,
2026-06-16T08:06:34+08:00,394,loop_02,LIC-1108,气化装置 A,后段,level,normal,51.531,50.882,51.264,AUTO,1.07,259,0,%,GOOD,
2026-06-16T08:06:34+08:00,394,loop_03,TIC-1115,气化装置 A,前段,temperature,oscillation,207.474,210.161,64.931,AUTO,2.65,84,0,degC,GOOD,
2026-06-16T08:06:34+08:00,394,loop_04,PIC-1122,气化装置 A,后段,pressure,valve_stiction,3.258,3.254,48.741,AUTO,1.16,234,0,MPa,GOOD,
2026-06-16T08:06:34+08:00,394,loop_05,AIC-1129,气化装置 A,前段,composition,manual_mode,67.97,67.303,52.377,AUTO,1.73,147,0,%,GOOD,
2026-06-16T08:06:34+08:00,394,loop_06,FIC-1136,气化装置 A,后段,flow,data_quality_issue,63.572,62.891,51.752,AUTO,2.01,98,2.9,%,GOOD,
2026-06-16T08:06:34+08:00,394,loop_07,LIC-1143,气化装置 A,前段,level,disturbance,42.137,41.281,49.9,AUTO,1.25,207,0,%,GOOD,
2026-06-16T08:06:34+08:00,394,loop_08,TIC-1150,气化装置 A,后段,temperature,tuning_candidate,231.931,226.756,34.676,AUTO,1.96,138,0,degC,GOOD,
2026-06-16T08:06:34+08:00,394,loop_09,PIC-1157,气化装置 A,前段,pressure,normal,4.792,4.807,50.161,AUTO,2.24,119,0,MPa,GOOD,
2026-06-16T08:06:34+08:00,394,loop_10,AIC-1164,气化装置 A,后段,composition,normal,37.475,37.032,52.527,AUTO,2.01,213,0,%,GOOD,
2026-06-16T08:06:34+08:00,394,loop_11,FIC-1171,气化装置 A,前段,flow,oscillation,54.002,54.839,49.66,AUTO,2,154,13.2,%,GOOD,
